quiz_title,category,tags,question_text,options,correct_answer,difficulty_levels
Python Advanced Patterns & Testing,Python,python,"What is the output of this code using Python 3.10+ structural pattern matching? ```python command = ['move', 10, 20] match command: case ['move', x, y] if x > 0 and y > 0: result = f'Moving to ({x}, {y})' case ['move', x, y]: result = f'Invalid move ({x}, {y})' case _: result = 'Unknown command' print(result) ```","[""Moving to (10, 20)"", ""Invalid move (10, 20)"", ""Unknown command"", ""SyntaxError: invalid match statement""]","Moving to (10, 20)","[""expert""]"
Python Advanced Patterns & Testing,Python,python,"What does the walrus operator (`:=`) enable in this code? ```python data = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10] filtered = [y for x in data if (y := x ** 2) > 20] print(filtered) ```","[""[25, 36, 49, 64, 81, 100]"", ""[5, 6, 7, 8, 9, 10]"", ""SyntaxError: walrus operator not allowed in comprehensions"", ""[25, 36, 49, 64, 81, 100, 25, 36, 49, 64, 81, 100]""]","[25, 36, 49, 64, 81, 100]","[""expert""]"
Python Advanced Patterns & Testing,Python,python,Which `typing` construct correctly defines a structural (duck-typing) interface in Python 3.8+? ```python # Option A class Drawable(Protocol): def draw(self) -> None: ... # Option B class Drawable(ABC): @abstractmethod def draw(self) -> None: ... ```,"[""Option A: Protocol enables structural subtyping without explicit inheritance"", ""Option B: ABC is the only way to define interfaces in Python"", ""Both are identical — Protocol and ABC work the same way"", ""Option A: but only at runtime, not with static type checkers""]",Option A: Protocol enables structural subtyping without explicit inheritance,"[""expert""]"
Python Advanced Patterns & Testing,Python,python,"What is the output of this `dataclass` code? ```python from dataclasses import dataclass, field @dataclass class Config: name: str tags: list[str] = field(default_factory=list) version: int = 1 c1 = Config('app') c2 = Config('app') c1.tags.append('prod') print(c2.tags) print(c1 == c2) ```","[""['prod'] then True"", ""[] then False"", ""[] then True"", ""[]\\nFalse""]",[]\nFalse,"[""expert""]"
Python Advanced Patterns & Testing,Python,python,"Which type annotation correctly represents a function that accepts either a `str` or `bytes` and returns the same type it received? ```python from typing import TypeVar, Union, overload ```","[""def process(data: Union[str, bytes]) -> Union[str, bytes]"", ""T = TypeVar('T', str, bytes); def process(data: T) -> T"", ""def process(data: str | bytes) -> str | bytes"", ""def process(data: Any) -> Any""]","T = TypeVar('T', str, bytes); def process(data: T) -> T","[""expert""]"
Python Advanced Patterns & Testing,Python,python,"What is the correct way to parametrize a pytest test to run with multiple inputs? ```python import pytest # Which decorator is correct? def test_square(input_val, expected): assert input_val ** 2 == expected ```","[""@pytest.parametrize('input_val,expected', [(2, 4), (3, 9)])"", ""@pytest.mark.parametrize('input_val,expected', [(2, 4), (3, 9)])"", ""@pytest.fixture(params=[(2, 4), (3, 9)])"", ""@pytest.mark.params('input_val,expected', [(2, 4), (3, 9)])""]","@pytest.mark.parametrize('input_val,expected', [(2, 4), (3, 9)])","[""medium""]"
Python Advanced Patterns & Testing,Python,python,What does `unittest.mock.patch` do when used as a decorator? ```python from unittest.mock import patch @patch('myapp.service.requests.get') def test_fetch_data(mock_get): mock_get.return_value.status_code = 200 mock_get.return_value.json.return_value = {'key': 'value'} result = myapp.service.fetch_data() assert result == {'key': 'value'} ```,"[""It permanently replaces requests.get in the module for all subsequent tests"", ""It replaces the target with a MagicMock for the test's duration and passes it as an argument"", ""It temporarily replaces the named attribute with a MagicMock, restoring it after the test"", ""It intercepts network calls and records them for later replay""]","It temporarily replaces the named attribute with a MagicMock, restoring it after the test","[""hard""]"
Python Advanced Patterns & Testing,Python,python,Which `pdb` command lets you execute the current line and stop at the first possible occasion in a called function? ``` > myapp.py(10)process() -> result = compute(data) (Pdb) ??? ```,"[""n (next)"", ""c (continue)"", ""s (step)"", ""s (step) — enters the called function and stops at its first line""]",s (step) — enters the called function and stops at its first line,"[""expert""]"
Python Advanced Patterns & Testing,Python,python,What is the purpose of `pytest.raises` used as a context manager? ```python import pytest def test_division_by_zero(): with pytest.raises(ZeroDivisionError) as exc_info: result = 1 / 0 assert 'division by zero' in str(exc_info.value) ```,"[""It suppresses the exception silently so the test continues"", ""It asserts the exception is raised and captures it for inspection via exc_info"", ""It catches the exception and converts it to a warning"", ""It re-raises the exception after logging it""]",It asserts the exception is raised and captures it for inspection via exc_info,"[""hard""]"
Python Advanced Patterns & Testing,Python,python,Which Python profiling tool shows a line-by-line execution time breakdown of a specific function? ```python # You want to find which line in process_data() is slowest def process_data(items): cleaned = [sanitize(i) for i in items] # line 1 grouped = group_by_key(cleaned) # line 2 result = aggregate(grouped) # line 3 return result ```,"[""cProfile — it provides line-by-line timing by default"", ""timeit — run each line separately to compare"", ""line_profiler with @profile decorator — gives per-line timing"", ""memory_profiler — it also reports line execution times""]",line_profiler with @profile decorator — gives per-line timing,"[""expert""]"
TypeScript Advanced Types & Generics,Programming,"typescript,generics,advanced-types,utility-types","What does the following generic constraint enforce? ```ts function getProperty(obj: T, key: K): T[K] { return obj[key]; } ```","[""K must be a string type"", ""K must be a valid key of type T, and the return type matches that property's type"", ""T must extend K"", ""K must be a numeric index of T""]","K must be a valid key of type T, and the return type matches that property's type","[""hard""]"
TypeScript Advanced Types & Generics,Programming,"typescript,generics,advanced-types,utility-types","What type does `Result` resolve to? ```ts type IsString = T extends string ? ""yes"" : ""no""; type Result = IsString; ```","[""\""yes\"""", ""\""no\"""", ""\""yes\"" | \""no\"""", ""boolean""]","""yes"" | ""no""","[""hard""]"
TypeScript Advanced Types & Generics,Programming,"typescript,generics,advanced-types,utility-types",What does the following mapped type produce? ```ts type Optional = { [P in keyof T]?: T[P]; }; type User = { name: string; age: number }; type OptionalUser = Optional; ```,"[""{ name: string; age: number }"", ""Readonly"", ""{ name: string | undefined; age: number | undefined }"", ""{ name?: string; age?: number }""]",{ name?: string; age?: number },"[""hard""]"
TypeScript Advanced Types & Generics,Programming,"typescript,generics,advanced-types,utility-types",What does the `infer` keyword do in this conditional type? ```ts type ReturnType = T extends (...args: any[]) => infer R ? R : never; type Result = ReturnType string>; ```,"[""It explicitly declares R as a generic parameter"", ""It validates that the function returns a specific type"", ""It creates a runtime type check for the return value"", ""It captures and extracts the return type from the function signature during type evaluation""]",It captures and extracts the return type from the function signature during type evaluation,"[""hard""]"
TypeScript Advanced Types & Generics,Programming,"typescript,generics,advanced-types,utility-types",What is the type of `picked` in the following code? ```ts interface Todo { title: string; description: string; completed: boolean; createdAt: Date; } type picked = Pick; ```,"[""{ title: string; completed: boolean }"", ""{ description: string; createdAt: Date }"", ""{ title: string; description: string; completed: boolean; createdAt: Date }"", ""\""title\"" | \""completed\""""]",{ title: string; completed: boolean },"[""hard""]"
TypeScript Advanced Types & Generics,Programming,"typescript,generics,advanced-types,utility-types",What type does `EventName` resolve to? ```ts type EventName = `${T}Changed`; type Result = EventName; ```,"[""\""user\"" | \""post\"""", ""string"", ""\""userChanged\"" | \""postChanged\"""", ""`${string}Changed`""]","""userChanged"" | ""postChanged""","[""hard""]"
TypeScript Advanced Types & Generics,Programming,"typescript,generics,advanced-types,utility-types",Which code correctly uses `Record` to type a dictionary mapping string keys to arrays of numbers?,"[""const scores: Record = { math: [90, 85], science: [78] };"", ""const scores: Record = { [90, 85]: \""math\"" };"", ""const scores: Record = { math: [90, 85] };"", ""const scores: Record = { math: [90, 85] };""]","const scores: Record = { math: [90, 85], science: [78] };","[""hard""]"
TypeScript Advanced Types & Generics,Programming,"typescript,generics,advanced-types,utility-types","What is the type of `value` in the `default` branch? ```ts type Shape = | { kind: ""circle""; radius: number } | { kind: ""square""; side: number } | { kind: ""triangle""; base: number; height: number }; function area(shape: Shape) { switch (shape.kind) { case ""circle"": return Math.PI * shape.radius ** 2; case ""square"": return shape.side ** 2; default: // What is shape's type here? } } ```","[""Shape"", ""never"", ""{ kind: \""triangle\""; base: number; height: number }"", ""{ kind: \""circle\"" | \""square\"" | \""triangle\"" }""]","{ kind: ""triangle""; base: number; height: number }","[""hard""]"
TypeScript Advanced Types & Generics,Programming,"typescript,generics,advanced-types,utility-types",What does `Exclude` produce in this example? ```ts type AllTypes = string | number | boolean | null | undefined; type NonNullable = Exclude; ```,"[""string | number | boolean"", ""string | number | boolean | null | undefined"", ""null | undefined"", ""never""]",string | number | boolean,"[""hard""]"
TypeScript Advanced Types & Generics,Programming,"typescript,generics,advanced-types,utility-types","What is the type of `keys` in the following code? ```ts const config = { host: ""localhost"", port: 3000, debug: true } as const; type Keys = typeof config; ```","[""{ host: string; port: number; debug: boolean }"", ""{ readonly host: \""localhost\""; readonly port: 3000; readonly debug: true }"", ""{ host: \""localhost\""; port: 3000; debug: true }"", ""Readonly""]","{ readonly host: ""localhost""; readonly port: 3000; readonly debug: true }","[""hard""]"
